image,class
v_Swing_g17_c03.avi_frame4.jpg,Swing
v_ApplyEyeMakeup_g11_c04.avi_frame2.jpg,ApplyEyeMakeup
v_CliffDiving_g16_c01.avi_frame1.jpg,CliffDiving
v_CliffDiving_g23_c05.avi_frame2.jpg,CliffDiving
v_ShavingBeard_g14_c05.avi_frame7.jpg,ShavingBeard
v_Drumming_g13_c03.avi_frame6.jpg,Drumming
v_HorseRiding_g08_c04.avi_frame5.jpg,HorseRiding
v_HandstandWalking_g19_c02.avi_frame1.jpg,HandstandWalking
v_IceDancing_g23_c03.avi_frame6.jpg,IceDancing
v_SoccerJuggling_g09_c03.avi_frame4.jpg,SoccerJuggling
v_PlayingViolin_g12_c02.avi_frame1.jpg,PlayingViolin
v_Skiing_g08_c04.avi_frame2.jpg,Skiing
v_PushUps_g10_c02.avi_frame0.jpg,PushUps
v_PlayingDaf_g18_c05.avi_frame1.jpg,PlayingDaf
v_Skijet_g14_c02.avi_frame6.jpg,Skijet
v_WallPushups_g21_c06.avi_frame3.jpg,WallPushups
v_Swing_g23_c05.avi_frame1.jpg,Swing
v_StillRings_g08_c04.avi_frame2.jpg,StillRings
v_FieldHockeyPenalty_g17_c02.avi_frame1.jpg,FieldHockeyPenalty
v_SkateBoarding_g10_c07.avi_frame3.jpg,SkateBoarding
v_RockClimbingIndoor_g20_c05.avi_frame10.jpg,RockClimbingIndoor
v_CricketShot_g23_c01.avi_frame0.jpg,CricketShot
v_BrushingTeeth_g22_c03.avi_frame3.jpg,BrushingTeeth
v_Bowling_g19_c06.avi_frame1.jpg,Bowling
v_SkyDiving_g20_c03.avi_frame1.jpg,SkyDiving
v_Kayaking_g10_c05.avi_frame0.jpg,Kayaking
v_Archery_g23_c01.avi_frame3.jpg,Archery
v_Hammering_g13_c05.avi_frame6.jpg,Hammering
v_BandMarching_g18_c06.avi_frame5.jpg,BandMarching
v_HeadMassage_g18_c05.avi_frame6.jpg,HeadMassage
v_UnevenBars_g10_c04.avi_frame5.jpg,UnevenBars
v_FrontCrawl_g25_c03.avi_frame1.jpg,FrontCrawl
v_FrontCrawl_g18_c04.avi_frame0.jpg,FrontCrawl
v_BreastStroke_g08_c03.avi_frame3.jpg,BreastStroke
v_PlayingTabla_g08_c04.avi_frame1.jpg,PlayingTabla
v_WallPushups_g21_c01.avi_frame0.jpg,WallPushups
v_WallPushups_g11_c06.avi_frame0.jpg,WallPushups
v_WalkingWithDog_g12_c01.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g25_c03.avi_frame8.jpg,WalkingWithDog
v_Skiing_g17_c01.avi_frame0.jpg,Skiing
v_IceDancing_g21_c01.avi_frame9.jpg,IceDancing
v_HorseRace_g18_c03.avi_frame1.jpg,HorseRace
v_MoppingFloor_g15_c04.avi_frame2.jpg,MoppingFloor
v_TaiChi_g25_c03.avi_frame7.jpg,TaiChi
v_Shotput_g22_c05.avi_frame0.jpg,Shotput
v_PizzaTossing_g14_c04.avi_frame0.jpg,PizzaTossing
v_Kayaking_g22_c04.avi_frame5.jpg,Kayaking
v_HorseRace_g20_c02.avi_frame1.jpg,HorseRace
v_BlowingCandles_g22_c01.avi_frame4.jpg,BlowingCandles
v_PlayingDhol_g25_c06.avi_frame13.jpg,PlayingDhol
v_Drumming_g24_c05.avi_frame9.jpg,Drumming
v_Mixing_g23_c04.avi_frame2.jpg,Mixing
v_BabyCrawling_g22_c03.avi_frame6.jpg,BabyCrawling
v_BlowDryHair_g21_c05.avi_frame3.jpg,BlowDryHair
v_SoccerJuggling_g11_c05.avi_frame3.jpg,SoccerJuggling
v_Swing_g25_c02.avi_frame11.jpg,Swing
v_FrontCrawl_g24_c01.avi_frame6.jpg,FrontCrawl
v_CleanAndJerk_g22_c02.avi_frame6.jpg,CleanAndJerk
v_SkyDiving_g10_c05.avi_frame4.jpg,SkyDiving
v_PlayingDhol_g09_c04.avi_frame10.jpg,PlayingDhol
v_RockClimbingIndoor_g08_c03.avi_frame9.jpg,RockClimbingIndoor
v_HighJump_g10_c04.avi_frame3.jpg,HighJump
v_LongJump_g12_c01.avi_frame2.jpg,LongJump
v_PlayingDaf_g10_c06.avi_frame9.jpg,PlayingDaf
v_CuttingInKitchen_g22_c04.avi_frame7.jpg,CuttingInKitchen
v_BrushingTeeth_g14_c04.avi_frame2.jpg,BrushingTeeth
v_PoleVault_g22_c02.avi_frame3.jpg,PoleVault
v_HammerThrow_g14_c06.avi_frame6.jpg,HammerThrow
v_WritingOnBoard_g09_c03.avi_frame5.jpg,WritingOnBoard
v_SoccerJuggling_g22_c02.avi_frame2.jpg,SoccerJuggling
v_PlayingSitar_g13_c04.avi_frame9.jpg,PlayingSitar
v_RopeClimbing_g22_c02.avi_frame6.jpg,RopeClimbing
v_BenchPress_g14_c04.avi_frame6.jpg,BenchPress
v_CuttingInKitchen_g16_c01.avi_frame3.jpg,CuttingInKitchen
v_CuttingInKitchen_g23_c04.avi_frame2.jpg,CuttingInKitchen
v_Billiards_g19_c07.avi_frame15.jpg,Billiards
v_Surfing_g10_c02.avi_frame5.jpg,Surfing
v_PlayingDhol_g23_c06.avi_frame10.jpg,PlayingDhol
v_PlayingSitar_g11_c06.avi_frame17.jpg,PlayingSitar
v_Bowling_g12_c03.avi_frame2.jpg,Bowling
v_HorseRiding_g11_c07.avi_frame4.jpg,HorseRiding
v_Fencing_g19_c02.avi_frame1.jpg,Fencing
v_GolfSwing_g23_c07.avi_frame3.jpg,GolfSwing
v_Archery_g10_c03.avi_frame4.jpg,Archery
v_RockClimbingIndoor_g17_c06.avi_frame5.jpg,RockClimbingIndoor
v_FrontCrawl_g14_c03.avi_frame0.jpg,FrontCrawl
v_PlayingCello_g19_c06.avi_frame5.jpg,PlayingCello
v_Swing_g12_c04.avi_frame3.jpg,Swing
v_TaiChi_g19_c01.avi_frame5.jpg,TaiChi
v_PlayingGuitar_g18_c02.avi_frame5.jpg,PlayingGuitar
v_PlayingPiano_g23_c04.avi_frame8.jpg,PlayingPiano
v_Biking_g17_c05.avi_frame3.jpg,Biking
v_PlayingTabla_g11_c04.avi_frame6.jpg,PlayingTabla
v_SoccerJuggling_g19_c06.avi_frame9.jpg,SoccerJuggling
v_VolleyballSpiking_g20_c02.avi_frame2.jpg,VolleyballSpiking
v_BrushingTeeth_g19_c01.avi_frame17.jpg,BrushingTeeth
v_MoppingFloor_g16_c02.avi_frame6.jpg,MoppingFloor
v_TennisSwing_g15_c05.avi_frame7.jpg,TennisSwing
v_ApplyEyeMakeup_g11_c05.avi_frame7.jpg,ApplyEyeMakeup
v_Surfing_g08_c02.avi_frame1.jpg,Surfing
v_ThrowDiscus_g14_c02.avi_frame0.jpg,ThrowDiscus
v_BoxingPunchingBag_g15_c01.avi_frame4.jpg,BoxingPunchingBag
v_TaiChi_g24_c03.avi_frame5.jpg,TaiChi
v_Billiards_g12_c04.avi_frame2.jpg,Billiards
v_WalkingWithDog_g12_c01.avi_frame1.jpg,WalkingWithDog
v_CricketShot_g22_c05.avi_frame3.jpg,CricketShot
v_PlayingSitar_g16_c07.avi_frame3.jpg,PlayingSitar
v_RopeClimbing_g16_c02.avi_frame2.jpg,RopeClimbing
v_BrushingTeeth_g18_c05.avi_frame10.jpg,BrushingTeeth
v_PlayingCello_g09_c03.avi_frame10.jpg,PlayingCello
v_PlayingDaf_g11_c01.avi_frame10.jpg,PlayingDaf
v_PushUps_g24_c01.avi_frame2.jpg,PushUps
v_JumpRope_g16_c02.avi_frame13.jpg,JumpRope
v_Knitting_g13_c02.avi_frame3.jpg,Knitting
v_SumoWrestling_g24_c03.avi_frame8.jpg,SumoWrestling
v_SkateBoarding_g25_c02.avi_frame0.jpg,SkateBoarding
v_Punch_g17_c02.avi_frame0.jpg,Punch
v_BandMarching_g24_c06.avi_frame4.jpg,BandMarching
v_Punch_g20_c02.avi_frame3.jpg,Punch
v_JumpRope_g16_c06.avi_frame6.jpg,JumpRope
v_Skijet_g12_c04.avi_frame6.jpg,Skijet
v_BandMarching_g11_c04.avi_frame1.jpg,BandMarching
v_HulaHoop_g17_c05.avi_frame2.jpg,HulaHoop
v_PlayingSitar_g22_c04.avi_frame7.jpg,PlayingSitar
v_HighJump_g10_c01.avi_frame3.jpg,HighJump
v_MilitaryParade_g25_c05.avi_frame0.jpg,MilitaryParade
v_Haircut_g20_c05.avi_frame3.jpg,Haircut
v_BrushingTeeth_g22_c01.avi_frame5.jpg,BrushingTeeth
v_BabyCrawling_g15_c01.avi_frame1.jpg,BabyCrawling
v_Billiards_g19_c05.avi_frame2.jpg,Billiards
v_PlayingCello_g24_c01.avi_frame1.jpg,PlayingCello
v_JumpRope_g23_c03.avi_frame6.jpg,JumpRope
v_BrushingTeeth_g25_c01.avi_frame3.jpg,BrushingTeeth
v_BandMarching_g13_c01.avi_frame8.jpg,BandMarching
v_TennisSwing_g19_c03.avi_frame5.jpg,TennisSwing
v_MoppingFloor_g22_c04.avi_frame10.jpg,MoppingFloor
v_Diving_g21_c07.avi_frame5.jpg,Diving
v_BabyCrawling_g25_c01.avi_frame5.jpg,BabyCrawling
v_Bowling_g17_c06.avi_frame1.jpg,Bowling
v_BandMarching_g18_c05.avi_frame2.jpg,BandMarching
v_Kayaking_g13_c01.avi_frame10.jpg,Kayaking
v_ParallelBars_g08_c02.avi_frame6.jpg,ParallelBars
v_MoppingFloor_g14_c01.avi_frame6.jpg,MoppingFloor
v_Fencing_g25_c02.avi_frame4.jpg,Fencing
v_Shotput_g08_c03.avi_frame3.jpg,Shotput
v_PlayingCello_g14_c04.avi_frame4.jpg,PlayingCello
v_WalkingWithDog_g20_c05.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g14_c02.avi_frame5.jpg,WalkingWithDog
v_ShavingBeard_g10_c01.avi_frame10.jpg,ShavingBeard
v_BandMarching_g19_c05.avi_frame1.jpg,BandMarching
v_PlayingTabla_g15_c04.avi_frame1.jpg,PlayingTabla
v_PlayingTabla_g09_c03.avi_frame2.jpg,PlayingTabla
v_BrushingTeeth_g16_c03.avi_frame3.jpg,BrushingTeeth
v_LongJump_g19_c06.avi_frame1.jpg,LongJump
v_Typing_g12_c02.avi_frame4.jpg,Typing
v_PlayingSitar_g20_c03.avi_frame1.jpg,PlayingSitar
v_ApplyEyeMakeup_g21_c03.avi_frame4.jpg,ApplyEyeMakeup
v_ShavingBeard_g17_c02.avi_frame3.jpg,ShavingBeard
v_SkyDiving_g20_c05.avi_frame4.jpg,SkyDiving
v_PlayingTabla_g15_c01.avi_frame9.jpg,PlayingTabla
v_PlayingDaf_g23_c02.avi_frame7.jpg,PlayingDaf
v_BasketballDunk_g11_c05.avi_frame1.jpg,BasketballDunk
v_Hammering_g17_c03.avi_frame3.jpg,Hammering
v_PlayingPiano_g20_c04.avi_frame6.jpg,PlayingPiano
v_PullUps_g15_c02.avi_frame2.jpg,PullUps
v_Drumming_g15_c03.avi_frame2.jpg,Drumming
v_ApplyLipstick_g11_c01.avi_frame5.jpg,ApplyLipstick
v_Haircut_g08_c02.avi_frame8.jpg,Haircut
v_Hammering_g21_c07.avi_frame3.jpg,Hammering
v_PlayingViolin_g19_c03.avi_frame2.jpg,PlayingViolin
v_PlayingTabla_g19_c02.avi_frame6.jpg,PlayingTabla
v_FloorGymnastics_g18_c01.avi_frame3.jpg,FloorGymnastics
v_ShavingBeard_g11_c04.avi_frame5.jpg,ShavingBeard
v_SumoWrestling_g25_c01.avi_frame3.jpg,SumoWrestling
v_Rafting_g12_c02.avi_frame6.jpg,Rafting
v_PlayingDaf_g11_c01.avi_frame4.jpg,PlayingDaf
v_Bowling_g15_c03.avi_frame3.jpg,Bowling
v_Haircut_g21_c04.avi_frame4.jpg,Haircut
v_Drumming_g11_c01.avi_frame9.jpg,Drumming
v_StillRings_g21_c05.avi_frame5.jpg,StillRings
v_Bowling_g23_c06.avi_frame5.jpg,Bowling
v_PlayingDaf_g25_c07.avi_frame2.jpg,PlayingDaf
v_CricketShot_g11_c02.avi_frame5.jpg,CricketShot
v_WallPushups_g20_c03.avi_frame3.jpg,WallPushups
v_CricketShot_g11_c06.avi_frame0.jpg,CricketShot
v_JavelinThrow_g25_c03.avi_frame1.jpg,JavelinThrow
v_Rowing_g08_c02.avi_frame0.jpg,Rowing
v_HorseRiding_g09_c06.avi_frame6.jpg,HorseRiding
v_Biking_g23_c01.avi_frame18.jpg,Biking
v_PlayingPiano_g25_c02.avi_frame5.jpg,PlayingPiano
v_PommelHorse_g24_c04.avi_frame0.jpg,PommelHorse
v_Skijet_g13_c02.avi_frame6.jpg,Skijet
v_Skiing_g18_c04.avi_frame0.jpg,Skiing
v_PlayingSitar_g14_c02.avi_frame12.jpg,PlayingSitar
v_CricketBowling_g08_c02.avi_frame6.jpg,CricketBowling
v_StillRings_g20_c02.avi_frame0.jpg,StillRings
v_GolfSwing_g15_c04.avi_frame0.jpg,GolfSwing
v_Skijet_g18_c02.avi_frame4.jpg,Skijet
v_Punch_g15_c05.avi_frame2.jpg,Punch
v_Bowling_g16_c02.avi_frame2.jpg,Bowling
v_BaseballPitch_g10_c03.avi_frame0.jpg,BaseballPitch
v_SumoWrestling_g21_c01.avi_frame0.jpg,SumoWrestling
v_UnevenBars_g16_c05.avi_frame4.jpg,UnevenBars
v_JumpRope_g09_c06.avi_frame14.jpg,JumpRope
v_FrisbeeCatch_g08_c05.avi_frame0.jpg,FrisbeeCatch
v_Drumming_g24_c02.avi_frame4.jpg,Drumming
v_MoppingFloor_g16_c04.avi_frame8.jpg,MoppingFloor
v_JumpRope_g24_c04.avi_frame5.jpg,JumpRope
v_Skiing_g22_c03.avi_frame2.jpg,Skiing
v_IceDancing_g09_c04.avi_frame8.jpg,IceDancing
v_ApplyEyeMakeup_g21_c05.avi_frame2.jpg,ApplyEyeMakeup
v_HighJump_g23_c02.avi_frame4.jpg,HighJump
v_Lunges_g09_c02.avi_frame5.jpg,Lunges
v_TrampolineJumping_g08_c04.avi_frame1.jpg,TrampolineJumping
v_Diving_g24_c04.avi_frame1.jpg,Diving
v_Billiards_g08_c03.avi_frame7.jpg,Billiards
v_PlayingPiano_g10_c01.avi_frame0.jpg,PlayingPiano
v_TrampolineJumping_g19_c06.avi_frame3.jpg,TrampolineJumping
v_Rafting_g15_c04.avi_frame0.jpg,Rafting
v_WritingOnBoard_g17_c05.avi_frame5.jpg,WritingOnBoard
v_Kayaking_g17_c03.avi_frame6.jpg,Kayaking
v_TrampolineJumping_g24_c04.avi_frame6.jpg,TrampolineJumping
v_PlayingSitar_g10_c07.avi_frame9.jpg,PlayingSitar
v_PlayingTabla_g25_c04.avi_frame7.jpg,PlayingTabla
v_TableTennisShot_g24_c02.avi_frame7.jpg,TableTennisShot
v_UnevenBars_g19_c03.avi_frame4.jpg,UnevenBars
v_BenchPress_g24_c03.avi_frame1.jpg,BenchPress
v_TrampolineJumping_g17_c04.avi_frame3.jpg,TrampolineJumping
v_TableTennisShot_g16_c02.avi_frame2.jpg,TableTennisShot
v_JavelinThrow_g15_c05.avi_frame3.jpg,JavelinThrow
v_Biking_g10_c05.avi_frame8.jpg,Biking
v_HorseRace_g18_c02.avi_frame5.jpg,HorseRace
v_Kayaking_g10_c02.avi_frame0.jpg,Kayaking
v_Drumming_g13_c07.avi_frame0.jpg,Drumming
v_PlayingViolin_g09_c04.avi_frame0.jpg,PlayingViolin
v_Punch_g17_c07.avi_frame1.jpg,Punch
v_PlayingCello_g18_c06.avi_frame7.jpg,PlayingCello
v_FrontCrawl_g20_c03.avi_frame6.jpg,FrontCrawl
v_Archery_g09_c03.avi_frame1.jpg,Archery
v_PlayingDhol_g13_c01.avi_frame5.jpg,PlayingDhol
v_BaseballPitch_g12_c02.avi_frame3.jpg,BaseballPitch
v_FrisbeeCatch_g20_c01.avi_frame2.jpg,FrisbeeCatch
v_Drumming_g25_c04.avi_frame10.jpg,Drumming
v_WallPushups_g15_c05.avi_frame1.jpg,WallPushups
v_SkateBoarding_g13_c01.avi_frame3.jpg,SkateBoarding
v_BalanceBeam_g22_c04.avi_frame2.jpg,BalanceBeam
v_Knitting_g24_c04.avi_frame7.jpg,Knitting
v_PlayingGuitar_g20_c07.avi_frame8.jpg,PlayingGuitar
v_BodyWeightSquats_g13_c01.avi_frame3.jpg,BodyWeightSquats
v_Punch_g20_c01.avi_frame2.jpg,Punch
v_Fencing_g11_c04.avi_frame0.jpg,Fencing
v_BlowDryHair_g15_c02.avi_frame3.jpg,BlowDryHair
v_Swing_g13_c03.avi_frame4.jpg,Swing
v_PlayingFlute_g11_c03.avi_frame2.jpg,PlayingFlute
v_PushUps_g08_c02.avi_frame2.jpg,PushUps
v_SoccerJuggling_g12_c02.avi_frame0.jpg,SoccerJuggling
v_PommelHorse_g17_c02.avi_frame6.jpg,PommelHorse
v_BalanceBeam_g12_c01.avi_frame0.jpg,BalanceBeam
v_PullUps_g12_c01.avi_frame1.jpg,PullUps
v_SkyDiving_g18_c04.avi_frame7.jpg,SkyDiving
v_Fencing_g10_c05.avi_frame1.jpg,Fencing
v_Skiing_g16_c05.avi_frame3.jpg,Skiing
v_YoYo_g08_c01.avi_frame3.jpg,YoYo
v_BoxingPunchingBag_g21_c07.avi_frame3.jpg,BoxingPunchingBag
v_ApplyEyeMakeup_g13_c05.avi_frame0.jpg,ApplyEyeMakeup
v_PlayingSitar_g11_c07.avi_frame6.jpg,PlayingSitar
v_JavelinThrow_g09_c04.avi_frame0.jpg,JavelinThrow
v_HorseRiding_g22_c06.avi_frame0.jpg,HorseRiding
v_Skijet_g11_c01.avi_frame5.jpg,Skijet
v_Rafting_g15_c03.avi_frame5.jpg,Rafting
v_MoppingFloor_g13_c02.avi_frame3.jpg,MoppingFloor
v_WalkingWithDog_g11_c03.avi_frame2.jpg,WalkingWithDog
v_Billiards_g10_c01.avi_frame7.jpg,Billiards
v_Haircut_g18_c05.avi_frame3.jpg,Haircut
v_Lunges_g25_c01.avi_frame1.jpg,Lunges
v_BreastStroke_g16_c04.avi_frame4.jpg,BreastStroke
v_PoleVault_g20_c04.avi_frame3.jpg,PoleVault
v_PlayingFlute_g08_c01.avi_frame10.jpg,PlayingFlute
v_PlayingSitar_g14_c02.avi_frame1.jpg,PlayingSitar
v_MilitaryParade_g20_c03.avi_frame2.jpg,MilitaryParade
v_BlowDryHair_g11_c07.avi_frame13.jpg,BlowDryHair
v_PlayingDaf_g22_c01.avi_frame8.jpg,PlayingDaf
v_Archery_g19_c03.avi_frame3.jpg,Archery
v_BoxingPunchingBag_g20_c01.avi_frame5.jpg,BoxingPunchingBag
v_BaseballPitch_g13_c07.avi_frame3.jpg,BaseballPitch
v_PoleVault_g25_c02.avi_frame2.jpg,PoleVault
v_BandMarching_g21_c06.avi_frame4.jpg,BandMarching
v_PushUps_g08_c01.avi_frame3.jpg,PushUps
v_JumpRope_g12_c05.avi_frame10.jpg,JumpRope
v_Lunges_g11_c01.avi_frame7.jpg,Lunges
v_SoccerJuggling_g15_c04.avi_frame14.jpg,SoccerJuggling
v_BlowDryHair_g18_c02.avi_frame1.jpg,BlowDryHair
v_CuttingInKitchen_g13_c04.avi_frame4.jpg,CuttingInKitchen
v_TennisSwing_g12_c05.avi_frame5.jpg,TennisSwing
v_JumpRope_g23_c01.avi_frame2.jpg,JumpRope
v_Biking_g24_c01.avi_frame0.jpg,Biking
v_PlayingSitar_g23_c07.avi_frame1.jpg,PlayingSitar
v_YoYo_g08_c02.avi_frame1.jpg,YoYo
v_JumpRope_g16_c03.avi_frame14.jpg,JumpRope
v_Surfing_g17_c04.avi_frame0.jpg,Surfing
v_PlayingFlute_g17_c07.avi_frame9.jpg,PlayingFlute
v_BaseballPitch_g16_c05.avi_frame2.jpg,BaseballPitch
v_PlayingCello_g10_c02.avi_frame0.jpg,PlayingCello
v_WalkingWithDog_g13_c02.avi_frame4.jpg,WalkingWithDog
v_Surfing_g20_c01.avi_frame4.jpg,Surfing
v_JumpRope_g12_c03.avi_frame0.jpg,JumpRope
v_Drumming_g21_c02.avi_frame2.jpg,Drumming
v_BoxingSpeedBag_g17_c04.avi_frame14.jpg,BoxingSpeedBag
v_WallPushups_g16_c01.avi_frame0.jpg,WallPushups
v_PlayingDhol_g17_c01.avi_frame10.jpg,PlayingDhol
v_TrampolineJumping_g22_c05.avi_frame2.jpg,TrampolineJumping
v_CleanAndJerk_g09_c04.avi_frame6.jpg,CleanAndJerk
v_PizzaTossing_g23_c06.avi_frame3.jpg,PizzaTossing
v_HulaHoop_g20_c03.avi_frame2.jpg,HulaHoop
v_Skiing_g25_c02.avi_frame3.jpg,Skiing
v_BrushingTeeth_g09_c02.avi_frame3.jpg,BrushingTeeth
v_Billiards_g15_c03.avi_frame4.jpg,Billiards
v_TennisSwing_g25_c06.avi_frame4.jpg,TennisSwing
v_Skijet_g08_c02.avi_frame2.jpg,Skijet
v_PlayingFlute_g10_c03.avi_frame8.jpg,PlayingFlute
v_RockClimbingIndoor_g20_c03.avi_frame9.jpg,RockClimbingIndoor
v_YoYo_g08_c03.avi_frame2.jpg,YoYo
v_PlayingCello_g20_c05.avi_frame5.jpg,PlayingCello
v_RockClimbingIndoor_g25_c02.avi_frame17.jpg,RockClimbingIndoor
v_HeadMassage_g23_c01.avi_frame7.jpg,HeadMassage
v_SkateBoarding_g18_c01.avi_frame1.jpg,SkateBoarding
v_Rowing_g10_c05.avi_frame7.jpg,Rowing
v_Skiing_g08_c07.avi_frame3.jpg,Skiing
v_RockClimbingIndoor_g16_c02.avi_frame3.jpg,RockClimbingIndoor
v_HammerThrow_g10_c04.avi_frame6.jpg,HammerThrow
v_Hammering_g09_c01.avi_frame0.jpg,Hammering
v_Lunges_g10_c03.avi_frame5.jpg,Lunges
v_HandstandWalking_g12_c04.avi_frame1.jpg,HandstandWalking
v_Diving_g17_c03.avi_frame3.jpg,Diving
v_HorseRace_g11_c01.avi_frame3.jpg,HorseRace
v_TableTennisShot_g23_c07.avi_frame5.jpg,TableTennisShot
v_HighJump_g18_c03.avi_frame2.jpg,HighJump
v_SumoWrestling_g08_c02.avi_frame5.jpg,SumoWrestling
v_IceDancing_g12_c05.avi_frame1.jpg,IceDancing
v_PlayingFlute_g23_c01.avi_frame11.jpg,PlayingFlute
v_PlayingTabla_g21_c01.avi_frame9.jpg,PlayingTabla
v_PlayingDhol_g09_c05.avi_frame2.jpg,PlayingDhol
v_PoleVault_g22_c01.avi_frame0.jpg,PoleVault
v_GolfSwing_g10_c02.avi_frame3.jpg,GolfSwing
v_BaseballPitch_g13_c03.avi_frame1.jpg,BaseballPitch
v_JugglingBalls_g25_c03.avi_frame3.jpg,JugglingBalls
v_SoccerJuggling_g09_c04.avi_frame3.jpg,SoccerJuggling
v_FrontCrawl_g11_c03.avi_frame0.jpg,FrontCrawl
v_Mixing_g15_c02.avi_frame3.jpg,Mixing
v_SkyDiving_g19_c02.avi_frame3.jpg,SkyDiving
v_PlayingDhol_g22_c03.avi_frame9.jpg,PlayingDhol
v_Haircut_g16_c01.avi_frame4.jpg,Haircut
v_Kayaking_g21_c01.avi_frame6.jpg,Kayaking
v_MoppingFloor_g25_c03.avi_frame2.jpg,MoppingFloor
v_Nunchucks_g22_c04.avi_frame2.jpg,Nunchucks
v_TennisSwing_g25_c01.avi_frame8.jpg,TennisSwing
v_BaseballPitch_g20_c02.avi_frame3.jpg,BaseballPitch
v_BoxingSpeedBag_g18_c01.avi_frame7.jpg,BoxingSpeedBag
v_PlayingPiano_g11_c03.avi_frame5.jpg,PlayingPiano
v_FloorGymnastics_g22_c01.avi_frame4.jpg,FloorGymnastics
v_PommelHorse_g22_c07.avi_frame12.jpg,PommelHorse
v_WritingOnBoard_g20_c02.avi_frame0.jpg,WritingOnBoard
v_Kayaking_g16_c04.avi_frame3.jpg,Kayaking
v_Rowing_g14_c07.avi_frame10.jpg,Rowing
v_Skiing_g14_c03.avi_frame1.jpg,Skiing
v_VolleyballSpiking_g21_c01.avi_frame4.jpg,VolleyballSpiking
v_Haircut_g08_c02.avi_frame2.jpg,Haircut
v_MilitaryParade_g12_c02.avi_frame3.jpg,MilitaryParade
v_FloorGymnastics_g24_c02.avi_frame3.jpg,FloorGymnastics
v_Lunges_g16_c03.avi_frame4.jpg,Lunges
v_TennisSwing_g14_c05.avi_frame0.jpg,TennisSwing
v_Lunges_g11_c05.avi_frame1.jpg,Lunges
v_TennisSwing_g13_c06.avi_frame4.jpg,TennisSwing
v_Swing_g10_c04.avi_frame5.jpg,Swing
v_Typing_g09_c03.avi_frame2.jpg,Typing
v_BrushingTeeth_g23_c03.avi_frame7.jpg,BrushingTeeth
v_SkateBoarding_g19_c05.avi_frame6.jpg,SkateBoarding
v_Lunges_g11_c03.avi_frame4.jpg,Lunges
v_HandStandPushups_g10_c01.avi_frame2.jpg,HandStandPushups
v_SumoWrestling_g13_c05.avi_frame7.jpg,SumoWrestling
v_HandStandPushups_g23_c01.avi_frame6.jpg,HandStandPushups
v_Punch_g21_c05.avi_frame9.jpg,Punch
v_Basketball_g22_c02.avi_frame3.jpg,Basketball
v_SalsaSpin_g13_c03.avi_frame0.jpg,SalsaSpin
v_JumpRope_g17_c02.avi_frame1.jpg,JumpRope
v_JumpRope_g13_c03.avi_frame7.jpg,JumpRope
v_HorseRiding_g23_c06.avi_frame4.jpg,HorseRiding
v_LongJump_g11_c02.avi_frame1.jpg,LongJump
v_PommelHorse_g17_c05.avi_frame12.jpg,PommelHorse
v_SkyDiving_g18_c06.avi_frame2.jpg,SkyDiving
v_Diving_g10_c04.avi_frame2.jpg,Diving
v_CleanAndJerk_g24_c02.avi_frame2.jpg,CleanAndJerk
v_FrontCrawl_g17_c01.avi_frame3.jpg,FrontCrawl
v_Mixing_g13_c04.avi_frame0.jpg,Mixing
v_TaiChi_g11_c03.avi_frame1.jpg,TaiChi
v_SoccerJuggling_g24_c05.avi_frame2.jpg,SoccerJuggling
v_HorseRiding_g19_c07.avi_frame7.jpg,HorseRiding
v_Skijet_g14_c04.avi_frame0.jpg,Skijet
v_PlayingTabla_g23_c02.avi_frame3.jpg,PlayingTabla
v_Biking_g08_c02.avi_frame1.jpg,Biking
v_PlayingCello_g17_c06.avi_frame3.jpg,PlayingCello
v_Nunchucks_g13_c03.avi_frame8.jpg,Nunchucks
v_PizzaTossing_g21_c02.avi_frame5.jpg,PizzaTossing
v_VolleyballSpiking_g23_c04.avi_frame6.jpg,VolleyballSpiking
v_PommelHorse_g25_c01.avi_frame4.jpg,PommelHorse
v_PlayingViolin_g23_c01.avi_frame3.jpg,PlayingViolin
v_PlayingTabla_g21_c03.avi_frame6.jpg,PlayingTabla
v_Surfing_g10_c06.avi_frame3.jpg,Surfing
v_Nunchucks_g09_c02.avi_frame5.jpg,Nunchucks
v_BaseballPitch_g20_c02.avi_frame2.jpg,BaseballPitch
v_YoYo_g20_c01.avi_frame5.jpg,YoYo
v_LongJump_g21_c02.avi_frame2.jpg,LongJump
v_MoppingFloor_g23_c03.avi_frame8.jpg,MoppingFloor
v_HammerThrow_g15_c03.avi_frame1.jpg,HammerThrow
v_PlayingPiano_g12_c01.avi_frame1.jpg,PlayingPiano
v_ApplyEyeMakeup_g18_c02.avi_frame6.jpg,ApplyEyeMakeup
v_BoxingSpeedBag_g17_c02.avi_frame12.jpg,BoxingSpeedBag
v_Surfing_g20_c04.avi_frame8.jpg,Surfing
v_HammerThrow_g10_c02.avi_frame4.jpg,HammerThrow
v_PlayingDhol_g23_c02.avi_frame10.jpg,PlayingDhol
v_PlayingDaf_g21_c01.avi_frame5.jpg,PlayingDaf
v_Rowing_g15_c03.avi_frame29.jpg,Rowing
v_Swing_g15_c06.avi_frame8.jpg,Swing
v_PlayingDaf_g10_c05.avi_frame10.jpg,PlayingDaf
v_PlayingGuitar_g21_c02.avi_frame0.jpg,PlayingGuitar
